Year,Series,Team,Player,W_FG,W_FGA,W_3P,W_eFG%,L_FG,L_FGA,L_3P,L_eFG%,rel_WL_eFG%,W_G,L_G
1998,1998_nba_finals_bulls_vs_jazz,CHI,Scott Burrell,7.0,16.0,1.0,0.469,2.0,6.0,0.0,0.333,0.136,4.0,2.0
1998,1998_nba_finals_bulls_vs_jazz,CHI,Steve Kerr,3.0,13.0,3.0,0.346,4.0,7.0,2.0,0.714,-0.368,4.0,2.0
1998,1998_nba_finals_bulls_vs_jazz,UTA,Shandon Anderson,6.0,12.0,0.0,0.5,11.0,22.0,1.0,0.523,-0.023,2.0,4.0
1998,1998_nba_finals_bulls_vs_jazz,CHI,Luc Longley,5.0,12.0,0.0,0.417,7.0,15.0,0.0,0.467,-0.05,4.0,2.0
1998,1998_nba_finals_bulls_vs_jazz,CHI,Dennis Rodman,5.0,10.0,0.0,0.5,1.0,3.0,0.0,0.333,0.167,4.0,2.0
1998,1998_nba_finals_bulls_vs_jazz,UTA,Antoine Carr,5.0,9.0,0.0,0.556,6.0,13.0,0.0,0.462,0.094,2.0,4.0
1998,1998_nba_finals_bulls_vs_jazz,UTA,Howard Eisley,4.0,7.0,0.0,0.571,8.0,25.0,1.0,0.34,0.231,2.0,4.0
1998,1998_nba_finals_bulls_vs_jazz,UTA,Chris Morris,3.0,7.0,0.0,0.429,8.0,21.0,0.0,0.381,0.048,2.0,4.0
1998,1998_nba_finals_bulls_vs_jazz,UTA,Greg Foster,2.0,7.0,0.0,0.286,2.0,8.0,0.0,0.25,0.036,2.0,4.0
1998,1998_nba_finals_bulls_vs_jazz,CHI,Bill Wennington,2.0,5.0,0.0,0.4,0.0,0.0,0.0,,0.0,3.0,0.0
1998,1998_nba_finals_bulls_vs_jazz,CHI,Jud Buechler,3.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0
1998,1998_nba_finals_bulls_vs_jazz,UTA,Adam Keefe,1.0,3.0,0.0,0.333,5.0,11.0,0.0,0.455,-0.122,1.0,4.0
1998,1998_nba_finals_bulls_vs_jazz,CHI,Randy Brown,1.0,3.0,0.0,0.333,0.0,0.0,0.0,,0.0,1.0,1.0
1998,1998_nba_finals_bulls_vs_jazz,CHI,Dickey Simpkins,1.0,2.0,0.0,0.5,0.0,0.0,0.0,,0.0,1.0,1.0
1998,1998_nba_finals_bulls_vs_jazz,UTA,Greg Ostertag,1.0,1.0,0.0,1.0,4.0,11.0,0.0,0.364,0.636,2.0,3.0
1998,1998_nba_finals_bulls_vs_jazz,UTA,Jacque Vaughn,0.0,0.0,0.0,,0.0,6.0,0.0,0.0,0.0,0.0,1.0
1997,1997_nba_finals_jazz_vs_bulls,CHI,Michael Jordan,52.0,109.0,4.0,0.495,20.0,49.0,4.0,0.449,0.046,4.0,2.0
1997,1997_nba_finals_jazz_vs_bulls,CHI,Scottie Pippen,26.0,66.0,4.0,0.424,14.0,29.0,8.0,0.621,-0.197,4.0,2.0
1997,1997_nba_finals_jazz_vs_bulls,UTA,Karl Malone,24.0,48.0,0.0,0.5,30.0,74.0,0.0,0.405,0.095,2.0,4.0
1997,1997_nba_finals_jazz_vs_bulls,CHI,Ron Harper,9.0,24.0,3.0,0.438,2.0,8.0,0.0,0.25,0.188,4.0,2.0
1997,1997_nba_finals_jazz_vs_bulls,CHI,Toni Kukoč,9.0,22.0,7.0,0.568,6.0,15.0,3.0,0.5,0.068,4.0,2.0
1997,1997_nba_finals_jazz_vs_bulls,CHI,Luc Longley,13.0,22.0,0.0,0.591,7.0,11.0,0.0,0.636,-0.045,4.0,2.0
1997,1997_nba_finals_jazz_vs_bulls,UTA,John Stockton,11.0,21.0,2.0,0.571,20.0,41.0,4.0,0.537,0.034,2.0,4.0
1997,1997_nba_finals_jazz_vs_bulls,UTA,Bryon Russell,8.0,20.0,4.0,0.5,15.0,39.0,11.0,0.526,-0.026,2.0,4.0
1997,1997_nba_finals_jazz_vs_bulls,UTA,Jeff Hornacek,6.0,20.0,1.0,0.325,16.0,38.0,5.0,0.487,-0.162,2.0,4.0
1997,1997_nba_finals_jazz_vs_bulls,CHI,Bison Dele,6.0,18.0,0.0,0.333,11.0,18.0,0.0,0.611,-0.278,4.0,2.0
1997,1997_nba_finals_jazz_vs_bulls,CHI,Dennis Rodman,5.0,15.0,1.0,0.367,0.0,5.0,0.0,0.0,0.367,4.0,2.0
1997,1997_nba_finals_jazz_vs_bulls,CHI,Steve Kerr,5.0,14.0,3.0,0.464,4.0,11.0,1.0,0.409,0.055,4.0,2.0
1997,1997_nba_finals_jazz_vs_bulls,UTA,Greg Foster,7.0,12.0,1.0,0.625,3.0,9.0,0.0,0.333,0.292,2.0,4.0
1997,1997_nba_finals_jazz_vs_bulls,UTA,Greg Ostertag,4.0,10.0,0.0,0.4,6.0,15.0,0.0,0.4,0.0,2.0,4.0
1997,1997_nba_finals_jazz_vs_bulls,UTA,Howard Eisley,2.0,6.0,0.0,0.333,9.0,16.0,1.0,0.594,-0.261,2.0,4.0
1997,1997_nba_finals_jazz_vs_bulls,UTA,Chris Morris,3.0,5.0,1.0,0.7,5.0,12.0,4.0,0.583,0.117,2.0,4.0
1997,1997_nba_finals_jazz_vs_bulls,CHI,Jud Buechler,3.0,5.0,1.0,0.7,1.0,3.0,0.0,0.333,0.367,4.0,2.0
1997,1997_nba_finals_jazz_vs_bulls,UTA,Antoine Carr,1.0,4.0,0.0,0.25,8.0,18.0,0.0,0.444,-0.194,2.0,4.0
1997,1997_nba_finals_jazz_vs_bulls,CHI,Randy Brown,1.0,3.0,0.0,0.333,0.0,2.0,0.0,0.0,0.333,3.0,2.0
1997,1997_nba_finals_jazz_vs_bulls,UTA,Adam Keefe,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.5,-0.5,2.0,2.0
1997,1997_nba_finals_jazz_vs_bulls,UTA,Shandon Anderson,0.0,0.0,0.0,,6.0,19.0,1.0,0.342,0.0,0.0,4.0
1997,1997_nba_finals_jazz_vs_bulls,CHI,Jason Caffey,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,3.0,2.0
1996,1996_nba_finals_supersonics_vs_bulls,CHI,Michael Jordan,34.0,82.0,6.0,0.451,17.0,41.0,0.0,0.415,0.036,4.0,2.0
1996,1996_nba_finals_supersonics_vs_bulls,CHI,Scottie Pippen,25.0,62.0,7.0,0.46,9.0,37.0,2.0,0.27,0.19,4.0,2.0
1996,1996_nba_finals_supersonics_vs_bulls,CHI,Toni Kukoč,19.0,47.0,7.0,0.479,11.0,24.0,3.0,0.521,-0.042,4.0,2.0
1996,1996_nba_finals_supersonics_vs_bulls,CHI,Luc Longley,19.0,36.0,0.0,0.528,8.0,11.0,0.0,0.727,-0.199,4.0,2.0
1996,1996_nba_finals_supersonics_vs_bulls,SEA,Gary Payton,14.0,33.0,5.0,0.5,26.0,57.0,4.0,0.491,0.009,2.0,4.0
1996,1996_nba_finals_supersonics_vs_bulls,SEA,Shawn Kemp,20.0,33.0,0.0,0.606,29.0,56.0,0.0,0.518,0.088,2.0,4.0
1996,1996_nba_finals_supersonics_vs_bulls,CHI,Ron Harper,11.0,29.0,4.0,0.448,1.0,3.0,0.0,0.333,0.115,4.0,2.0
1996,1996_nba_finals_supersonics_vs_bulls,SEA,Detlef Schrempf,11.0,25.0,2.0,0.48,24.0,54.0,5.0,0.491,-0.011,2.0,4.0
1996,1996_nba_finals_supersonics_vs_bulls,CHI,Dennis Rodman,11.0,24.0,0.0,0.458,6.0,11.0,0.0,0.545,-0.087,4.0,2.0
1996,1996_nba_finals_supersonics_vs_bulls,SEA,Hersey Hawkins,13.0,23.0,4.0,0.652,12.0,32.0,2.0,0.406,0.246,2.0,4.0
1996,1996_nba_finals_supersonics_vs_bulls,SEA,Sam Perkins,8.0,19.0,1.0,0.447,15.0,42.0,3.0,0.393,0.054,2.0,4.0
1996,1996_nba_finals_supersonics_vs_bulls,CHI,Steve Kerr,7.0,19.0,2.0,0.421,3.0,14.0,2.0,0.286,0.135,4.0,2.0
1996,1996_nba_finals_supersonics_vs_bulls,CHI,Jud Buechler,2.0,7.0,0.0,0.286,0.0,2.0,0.0,0.0,0.286,4.0,2.0
1996,1996_nba_finals_supersonics_vs_bulls,CHI,Bill Wennington,5.0,6.0,0.0,0.833,3.0,6.0,0.0,0.5,0.333,4.0,2.0
1996,1996_nba_finals_supersonics_vs_bulls,CHI,Randy Brown,3.0,5.0,1.0,0.7,3.0,7.0,2.0,0.571,0.129,4.0,2.0
1996,1996_nba_finals_supersonics_vs_bulls,SEA,Nate McMillan,3.0,4.0,3.0,1.125,0.0,3.0,0.0,0.0,1.125,2.0,2.0
1996,1996_nba_finals_supersonics_vs_bulls,SEA,David Wingate,1.0,3.0,0.0,0.333,4.0,7.0,1.0,0.643,-0.31,2.0,4.0
1996,1996_nba_finals_supersonics_vs_bulls,SEA,Frank Brickowski,0.0,1.0,0.0,0.0,2.0,8.0,1.0,0.312,-0.312,2.0,4.0
1996,1996_nba_finals_supersonics_vs_bulls,SEA,Steve Scheffler,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0
1996,1996_nba_finals_supersonics_vs_bulls,SEA,Vincent Askew,0.0,0.0,0.0,,2.0,9.0,1.0,0.278,0.0,0.0,4.0
1996,1996_nba_finals_supersonics_vs_bulls,SEA,Ervin Johnson,0.0,0.0,0.0,,2.0,6.0,0.0,0.333,0.0,0.0,3.0
1996,1996_nba_finals_supersonics_vs_bulls,SEA,Eric Snow,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,2.0,4.0
1996,1996_nba_finals_supersonics_vs_bulls,CHI,John Salley,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,3.0,2.0
1995,1995_nba_finals_rockets_vs_magic,HOU,Hakeem Olajuwon,56.0,116.0,1.0,0.487,0.0,0.0,0.0,,0.0,4.0,0.0
1995,1995_nba_finals_rockets_vs_magic,HOU,Clyde Drexler,27.0,60.0,2.0,0.467,0.0,0.0,0.0,,0.0,4.0,0.0
1995,1995_nba_finals_rockets_vs_magic,HOU,Robert Horry,23.0,53.0,11.0,0.538,0.0,0.0,0.0,,0.0,4.0,0.0
1995,1995_nba_finals_rockets_vs_magic,HOU,Mario Elie,24.0,37.0,8.0,0.757,0.0,0.0,0.0,,0.0,4.0,0.0
1995,1995_nba_finals_rockets_vs_magic,HOU,Sam Cassell,15.0,35.0,7.0,0.529,0.0,0.0,0.0,,0.0,4.0,0.0
1995,1995_nba_finals_rockets_vs_magic,HOU,Kenny Smith,11.0,29.0,8.0,0.517,0.0,0.0,0.0,,0.0,4.0,0.0
1995,1995_nba_finals_rockets_vs_magic,HOU,Chucky Brown,5.0,11.0,0.0,0.455,0.0,0.0,0.0,,0.0,4.0,0.0
1995,1995_nba_finals_rockets_vs_magic,HOU,Charles Jones,1.0,2.0,0.0,0.5,0.0,0.0,0.0,,0.0,4.0,0.0
1995,1995_nba_finals_rockets_vs_magic,ORL,Shaquille O'Neal,0.0,0.0,0.0,,44.0,74.0,0.0,0.595,0.0,0.0,4.0
1995,1995_nba_finals_rockets_vs_magic,ORL,Anfernee Hardaway,0.0,0.0,0.0,,35.0,70.0,11.0,0.579,0.0,0.0,4.0
1995,1995_nba_finals_rockets_vs_magic,ORL,Nick Anderson,0.0,0.0,0.0,,18.0,50.0,10.0,0.46,0.0,0.0,4.0
1995,1995_nba_finals_rockets_vs_magic,ORL,Brian Shaw,0.0,0.0,0.0,,20.0,47.0,10.0,0.532,0.0,0.0,4.0
1995,1995_nba_finals_rockets_vs_magic,ORL,Horace Grant,0.0,0.0,0.0,,25.0,47.0,0.0,0.532,0.0,0.0,4.0
1995,1995_nba_finals_rockets_vs_magic,ORL,Dennis Scott,0.0,0.0,0.0,,13.0,42.0,7.0,0.393,0.0,0.0,4.0
1995,1995_nba_finals_rockets_vs_magic,ORL,Anthony Bowie,0.0,0.0,0.0,,6.0,10.0,1.0,0.65,0.0,0.0,4.0
1995,1995_nba_finals_rockets_vs_magic,ORL,Jeff Turner,0.0,0.0,0.0,,2.0,10.0,2.0,0.3,0.0,0.0,4.0
1995,1995_nba_finals_rockets_vs_magic,HOU,Pete Chilcutt,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,3.0,0.0
1995,1995_nba_finals_rockets_vs_magic,ORL,Donald Royal,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0
1994,1994_nba_finals_knicks_vs_rockets,HOU,Hakeem Olajuwon,39.0,88.0,0.0,0.443,36.0,62.0,1.0,0.589,-0.146,4.0,3.0
1994,1994_nba_finals_knicks_vs_rockets,NYK,Patrick Ewing,26.0,68.0,1.0,0.39,32.0,92.0,0.0,0.348,0.042,3.0,4.0
1994,1994_nba_finals_knicks_vs_rockets,HOU,Vernon Maxwell,19.0,55.0,4.0,0.382,16.0,41.0,5.0,0.451,-0.069,4.0,3.0
1994,1994_nba_finals_knicks_vs_rockets,NYK,Derek Harper,20.0,39.0,9.0,0.628,22.0,51.0,8.0,0.51,0.118,3.0,4.0
1994,1994_nba_finals_knicks_vs_rockets,HOU,Robert Horry,15.0,39.0,5.0,0.449,9.0,35.0,6.0,0.343,0.106,4.0,3.0
1994,1994_nba_finals_knicks_vs_rockets,NYK,John Starks,19.0,36.0,6.0,0.611,20.0,70.0,10.0,0.357,0.254,3.0,4.0
1994,1994_nba_finals_knicks_vs_rockets,NYK,Charles Smith,10.0,30.0,0.0,0.333,16.0,29.0,0.0,0.552,-0.219,3.0,4.0
1994,1994_nba_finals_knicks_vs_rockets,HOU,Carl Herrera,15.0,26.0,0.0,0.577,7.0,12.0,0.0,0.583,-0.006,4.0,3.0
1994,1994_nba_finals_knicks_vs_rockets,NYK,Charles Oakley,13.0,25.0,0.0,0.52,18.0,39.0,0.0,0.462,0.058,3.0,4.0
1994,1994_nba_finals_knicks_vs_rockets,HOU,Kenny Smith,11.0,24.0,4.0,0.542,3.0,12.0,1.0,0.292,0.25,4.0,3.0
1994,1994_nba_finals_knicks_vs_rockets,HOU,Otis Thorpe,12.0,23.0,0.0,0.522,15.0,29.0,0.0,0.517,0.005,4.0,3.0
1994,1994_nba_finals_knicks_vs_rockets,NYK,Anthony Mason,12.0,22.0,0.0,0.545,10.0,25.0,0.0,0.4,0.145,3.0,4.0
1994,1994_nba_finals_knicks_vs_rockets,HOU,Sam Cassell,12.0,21.0,5.0,0.69,7.0,24.0,2.0,0.333,0.357,4.0,3.0
1994,1994_nba_finals_knicks_vs_rockets,NYK,Greg Anthony,4.0,12.0,0.0,0.333,6.0,19.0,1.0,0.342,-0.009,3.0,4.0
1994,1994_nba_finals_knicks_vs_rockets,HOU,Mario Elie,4.0,11.0,1.0,0.409,1.0,9.0,1.0,0.167,0.242,4.0,3.0
1994,1994_nba_finals_knicks_vs_rockets,NYK,Hubert Davis,0.0,1.0,0.0,0.0,2.0,9.0,1.0,0.278,-0.278,2.0,3.0
1994,1994_nba_finals_knicks_vs_rockets,HOU,Chris Jent,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
1994,1994_nba_finals_knicks_vs_rockets,NYK,Anthony Bonner,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1994,1994_nba_finals_knicks_vs_rockets,HOU,Matt Bullard,0.0,0.0,0.0,,2.0,10.0,2.0,0.3,0.0,0.0,2.0
1994,1994_nba_finals_knicks_vs_rockets,NYK,Herb Williams,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,2.0,2.0
1994,1994_nba_finals_knicks_vs_rockets,HOU,Earl Cureton,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0
1993,1993_nba_finals_bulls_vs_suns,CHI,Michael Jordan,66.0,127.0,5.0,0.539,35.0,72.0,5.0,0.521,0.018,4.0,2.0
1993,1993_nba_finals_bulls_vs_suns,CHI,Scottie Pippen,34.0,68.0,0.0,0.5,20.0,55.0,0.0,0.364,0.136,4.0,2.0
1993,1993_nba_finals_bulls_vs_suns,PHO,Kevin Johnson,21.0,44.0,0.0,0.477,19.0,51.0,0.0,0.373,0.104,2.0,4.0
1993,1993_nba_finals_bulls_vs_suns,PHO,Charles Barkley,18.0,38.0,1.0,0.487,42.0,88.0,1.0,0.483,0.004,2.0,4.0
1993,1993_nba_finals_bulls_vs_suns,CHI,B.J. Armstrong,19.0,38.0,8.0,0.605,13.0,25.0,2.0,0.56,0.045,4.0,2.0
1993,1993_nba_finals_bulls_vs_suns,CHI,Horace Grant,22.0,38.0,0.0,0.579,6.0,15.0,0.0,0.4,0.179,4.0,2.0
1993,1993_nba_finals_bulls_vs_suns,PHO,Richard Dumas,19.0,30.0,0.0,0.633,25.0,47.0,0.0,0.532,0.101,2.0,4.0
1993,1993_nba_finals_bulls_vs_suns,PHO,Dan Majerle,13.0,28.0,8.0,0.607,22.0,51.0,9.0,0.52,0.087,2.0,4.0
1993,1993_nba_finals_bulls_vs_suns,CHI,Scott Williams,9.0,20.0,0.0,0.45,4.0,12.0,0.0,0.333,0.117,4.0,2.0
1993,1993_nba_finals_bulls_vs_suns,CHI,Bill Cartwright,7.0,15.0,0.0,0.467,5.0,15.0,0.0,0.333,0.134,4.0,2.0
1993,1993_nba_finals_bulls_vs_suns,CHI,John Paxson,8.0,15.0,5.0,0.7,5.0,6.0,4.0,1.167,-0.467,4.0,2.0
1993,1993_nba_finals_bulls_vs_suns,PHO,Danny Ainge,5.0,11.0,3.0,0.591,14.0,29.0,5.0,0.569,0.022,2.0,4.0
1993,1993_nba_finals_bulls_vs_suns,PHO,Mark West,6.0,11.0,0.0,0.545,7.0,10.0,0.0,0.7,-0.155,2.0,4.0
1993,1993_nba_finals_bulls_vs_suns,PHO,Tom Chambers,5.0,9.0,0.0,0.556,9.0,30.0,0.0,0.3,0.256,2.0,4.0
1993,1993_nba_finals_bulls_vs_suns,PHO,Oliver Miller,4.0,9.0,0.0,0.444,8.0,18.0,0.0,0.444,0.0,2.0,4.0
1993,1993_nba_finals_bulls_vs_suns,CHI,Stacey King,2.0,7.0,0.0,0.286,1.0,4.0,0.0,0.25,0.036,4.0,2.0
1993,1993_nba_finals_bulls_vs_suns,CHI,Trent Tucker,4.0,7.0,1.0,0.643,3.0,3.0,2.0,1.333,-0.69,4.0,2.0
1993,1993_nba_finals_bulls_vs_suns,PHO,Frank Johnson,0.0,2.0,0.0,0.0,7.0,15.0,0.0,0.467,-0.467,2.0,4.0
1993,1993_nba_finals_bulls_vs_suns,CHI,Will Perdue,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,1.0
1993,1993_nba_finals_bulls_vs_suns,CHI,Darrell Walker,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,2.0
1993,1993_nba_finals_bulls_vs_suns,CHI,Rodney McCray,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0
1993,1993_nba_finals_bulls_vs_suns,PHO,Jerrod Mustaf,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,2.0,0.0
1992,1992_nba_finals_trail_blazers_vs_bulls,CHI,Michael Jordan,54.0,96.0,10.0,0.615,27.0,58.0,2.0,0.483,0.132,4.0,2.0
1992,1992_nba_finals_trail_blazers_vs_bulls,CHI,Scottie Pippen,31.0,61.0,2.0,0.525,14.0,32.0,0.0,0.438,0.087,4.0,2.0
1992,1992_nba_finals_trail_blazers_vs_bulls,POR,Clyde Drexler,17.0,42.0,0.0,0.405,31.0,76.0,3.0,0.428,-0.023,2.0,4.0
1992,1992_nba_finals_trail_blazers_vs_bulls,CHI,John Paxson,17.0,29.0,1.0,0.603,9.0,21.0,6.0,0.571,0.032,4.0,2.0
1992,1992_nba_finals_trail_blazers_vs_bulls,POR,Terry Porter,13.0,27.0,2.0,0.519,20.0,43.0,1.0,0.477,0.042,2.0,4.0
1992,1992_nba_finals_trail_blazers_vs_bulls,CHI,B.J. Armstrong,12.0,27.0,1.0,0.463,3.0,8.0,0.0,0.375,0.088,4.0,2.0
1992,1992_nba_finals_trail_blazers_vs_bulls,POR,Kevin Duckworth,9.0,26.0,0.0,0.346,13.0,25.0,0.0,0.52,-0.174,2.0,4.0
1992,1992_nba_finals_trail_blazers_vs_bulls,CHI,Horace Grant,15.0,25.0,0.0,0.6,8.0,16.0,0.0,0.5,0.1,4.0,2.0
1992,1992_nba_finals_trail_blazers_vs_bulls,POR,Jerome Kersey,14.0,23.0,0.0,0.609,25.0,58.0,0.0,0.431,0.178,2.0,4.0
1992,1992_nba_finals_trail_blazers_vs_bulls,CHI,Bill Cartwright,8.0,20.0,0.0,0.4,8.0,12.0,0.0,0.667,-0.267,4.0,2.0
1992,1992_nba_finals_trail_blazers_vs_bulls,CHI,Scott Williams,11.0,20.0,0.0,0.55,2.0,4.0,0.0,0.5,0.05,4.0,2.0
1992,1992_nba_finals_trail_blazers_vs_bulls,POR,Danny Ainge,10.0,18.0,1.0,0.583,13.0,35.0,3.0,0.414,0.169,2.0,4.0
1992,1992_nba_finals_trail_blazers_vs_bulls,POR,Buck Williams,10.0,16.0,0.0,0.625,6.0,16.0,0.0,0.375,0.25,2.0,4.0
1992,1992_nba_finals_trail_blazers_vs_bulls,CHI,Stacey King,5.0,15.0,0.0,0.333,0.0,0.0,0.0,,0.0,4.0,0.0
1992,1992_nba_finals_trail_blazers_vs_bulls,POR,Clifford Robinson,6.0,13.0,0.0,0.462,17.0,39.0,0.0,0.436,0.026,2.0,4.0
1992,1992_nba_finals_trail_blazers_vs_bulls,CHI,Cliff Levingston,6.0,10.0,0.0,0.6,3.0,10.0,0.0,0.3,0.3,4.0,2.0
1992,1992_nba_finals_trail_blazers_vs_bulls,CHI,Bob Hansen,5.0,9.0,2.0,0.667,1.0,1.0,1.0,1.5,-0.833,4.0,1.0
1992,1992_nba_finals_trail_blazers_vs_bulls,CHI,Will Perdue,1.0,3.0,0.0,0.333,0.0,0.0,0.0,,0.0,2.0,1.0
1992,1992_nba_finals_trail_blazers_vs_bulls,POR,Mark Bryant,0.0,0.0,0.0,,5.0,8.0,0.0,0.625,0.0,0.0,1.0
1992,1992_nba_finals_trail_blazers_vs_bulls,POR,Ennis Whatley,0.0,0.0,0.0,,2.0,7.0,0.0,0.286,0.0,2.0,3.0
1992,1992_nba_finals_trail_blazers_vs_bulls,POR,Robert Pack,0.0,0.0,0.0,,1.0,6.0,0.0,0.167,0.0,0.0,2.0
1992,1992_nba_finals_trail_blazers_vs_bulls,CHI,Craig Hodges,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1992,1992_nba_finals_trail_blazers_vs_bulls,POR,Alaa Abdelnaby,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1992,1992_nba_finals_trail_blazers_vs_bulls,POR,Wayne Cooper,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0
1991,1991_nba_finals_lakers_vs_bulls,CHI,Michael Jordan,49.0,89.0,1.0,0.556,14.0,24.0,1.0,0.604,-0.048,4.0,1.0
1991,1991_nba_finals_lakers_vs_bulls,CHI,Scottie Pippen,32.0,67.0,1.0,0.485,7.0,19.0,0.0,0.368,0.117,4.0,1.0
1991,1991_nba_finals_lakers_vs_bulls,CHI,Horace Grant,29.0,43.0,0.0,0.674,3.0,8.0,0.0,0.375,0.299,4.0,1.0
1991,1991_nba_finals_lakers_vs_bulls,CHI,John Paxson,29.0,42.0,1.0,0.702,3.0,7.0,0.0,0.429,0.273,4.0,1.0
1991,1991_nba_finals_lakers_vs_bulls,CHI,Bill Cartwright,17.0,38.0,0.0,0.447,3.0,8.0,0.0,0.375,0.072,4.0,1.0
1991,1991_nba_finals_lakers_vs_bulls,LAL,James Worthy,11.0,24.0,0.0,0.458,24.0,49.0,1.0,0.5,-0.042,1.0,3.0
1991,1991_nba_finals_lakers_vs_bulls,CHI,Craig Hodges,7.0,18.0,1.0,0.417,2.0,5.0,0.0,0.4,0.017,4.0,1.0
1991,1991_nba_finals_lakers_vs_bulls,LAL,Sam Perkins,8.0,17.0,3.0,0.559,20.0,52.0,2.0,0.404,0.155,1.0,4.0
1991,1991_nba_finals_lakers_vs_bulls,LAL,Vlade Divac,5.0,11.0,0.0,0.455,34.0,58.0,0.0,0.586,-0.131,1.0,4.0
1991,1991_nba_finals_lakers_vs_bulls,CHI,Cliff Levingston,7.0,11.0,0.0,0.636,1.0,2.0,0.0,0.5,0.136,4.0,1.0
1991,1991_nba_finals_lakers_vs_bulls,CHI,B.J. Armstrong,2.0,6.0,0.0,0.333,3.0,5.0,0.0,0.6,-0.267,4.0,1.0
1991,1991_nba_finals_lakers_vs_bulls,LAL,Magic Johnson,4.0,5.0,2.0,1.0,21.0,53.0,2.0,0.415,0.585,1.0,4.0
1991,1991_nba_finals_lakers_vs_bulls,LAL,Byron Scott,1.0,4.0,0.0,0.25,4.0,14.0,1.0,0.321,-0.071,1.0,3.0
1991,1991_nba_finals_lakers_vs_bulls,CHI,Scott Williams,2.0,4.0,0.0,0.5,0.0,0.0,0.0,,0.0,4.0,0.0
1991,1991_nba_finals_lakers_vs_bulls,LAL,Terry Teagle,1.0,3.0,0.0,0.333,6.0,18.0,0.0,0.333,0.0,1.0,4.0
1991,1991_nba_finals_lakers_vs_bulls,CHI,Will Perdue,1.0,3.0,0.0,0.333,2.0,2.0,0.0,1.0,-0.667,4.0,1.0
1991,1991_nba_finals_lakers_vs_bulls,CHI,Stacey King,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0
1991,1991_nba_finals_lakers_vs_bulls,LAL,A.C. Green,0.0,1.0,0.0,0.0,10.0,31.0,2.0,0.355,-0.355,1.0,4.0
1991,1991_nba_finals_lakers_vs_bulls,LAL,Larry Drew,0.0,1.0,0.0,0.0,3.0,7.0,0.0,0.429,-0.429,1.0,3.0
1991,1991_nba_finals_lakers_vs_bulls,LAL,Elden Campbell,0.0,0.0,0.0,,10.0,16.0,0.0,0.625,0.0,0.0,3.0
1991,1991_nba_finals_lakers_vs_bulls,LAL,Tony Smith,0.0,0.0,0.0,,5.0,7.0,0.0,0.714,0.0,0.0,2.0
1991,1991_nba_finals_lakers_vs_bulls,LAL,Mychal Thompson,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,1.0
1991,1991_nba_finals_lakers_vs_bulls,CHI,Dennis Hopson,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0
1990,1990_nba_finals_trail_blazers_vs_pistons,DET,Isiah Thomas,43.0,75.0,9.0,0.633,9.0,21.0,2.0,0.476,0.157,4.0,1.0
1990,1990_nba_finals_trail_blazers_vs_pistons,DET,Joe Dumars,28.0,71.0,2.0,0.408,6.0,11.0,0.0,0.545,-0.137,4.0,1.0
1990,1990_nba_finals_trail_blazers_vs_pistons,DET,James Edwards,17.0,42.0,0.0,0.405,12.0,23.0,0.0,0.522,-0.117,4.0,1.0
1990,1990_nba_finals_trail_blazers_vs_pistons,DET,Vinnie Johnson,24.0,42.0,0.0,0.571,1.0,4.0,0.0,0.25,0.321,4.0,1.0
1990,1990_nba_finals_trail_blazers_vs_pistons,DET,Bill Laimbeer,14.0,36.0,2.0,0.417,10.0,18.0,6.0,0.722,-0.305,4.0,1.0
1990,1990_nba_finals_trail_blazers_vs_pistons,DET,Mark Aguirre,13.0,36.0,4.0,0.417,2.0,9.0,0.0,0.222,0.195,4.0,1.0
1990,1990_nba_finals_trail_blazers_vs_pistons,DET,John Salley,11.0,29.0,0.0,0.379,1.0,3.0,0.0,0.333,0.046,4.0,1.0
1990,1990_nba_finals_trail_blazers_vs_pistons,POR,Clyde Drexler,13.0,20.0,1.0,0.675,38.0,74.0,1.0,0.52,0.155,1.0,4.0
